time,period,step,zone,storage_in,ch_in,wells_in,river_in,hd_in,recharge_in,other_zones_in,total_in,storage_out,ch_out,wells_out,river_out,hd_out,recharge_out,other_zones_out,total_out,in_out,percent_error,z1_in,z2_in,z3_in,z4_in,z5_in,z6_in,z7_in,z1_out,z2_out,z3_out,z4_out,z5_out,z6_out,z7_out
4.70E+00,6,7,4,0.00E+00,0.00E+00,0.00E+00,6.10E+05,0.00E+00,3.03E+00,1.35E+05,7.44E+05,8.83E+03,0.00E+00,6.82E+05,0.00E+00,0.00E+00,0.00E+00,5.37E+04,7.44E+05,6.99E+00,9.39E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.35E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.37E+04
4.70E+00,6,7,5,0.00E+00,0.00E+00,0.00E+00,4.78E+05,0.00E+00,1.89E+00,1.22E+05,6.00E+05,4.81E+03,0.00E+00,5.13E+05,0.00E+00,0.00E+00,0.00E+00,8.21E+04,6.00E+05,3.50E+00,5.84E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.19E+03,1.20E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.21E+04
4.70E+00,6,7,6,0.00E+00,0.00E+00,0.00E+00,2.53E+05,0.00E+00,3.22E+00,1.48E+05,4.01E+05,6.61E+03,0.00E+00,3.42E+05,0.00E+00,0.00E+00,0.00E+00,5.24E+04,4.01E+05,1.67E+00,4.15E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.48E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.19E+03,0.00E+00,5.02E+04
4.70E+00,6,7,7,1.33E+03,0.00E+00,0.00E+00,5.63E+05,4.20E+03,2.63E+02,2.45E+05,8.15E+05,4.45E+04,0.00E+00,0.00E+00,1.75E+05,2.89E+04,0.00E+00,5.68E+05,8.17E+05,-2.27E+03,-2.78E-01,2.48E+04,3.60E+03,3.10E+04,5.37E+04,8.21E+04,5.02E+04,0.00E+00,8.39E+04,3.61E+04,4.57E+04,1.35E+05,1.20E+05,1.48E+05,0.00E+00
4.80E+00,6,8,1,0.00E+00,0.00E+00,0.00E+00,1.80E+05,0.00E+00,2.08E+00,8.54E+04,2.65E+05,3.51E+03,0.00E+00,2.36E+05,1.49E+02,0.00E+00,0.00E+00,2.55E+04,2.65E+05,1.10E+01,4.16E-03,0.00E+00,1.62E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.37E+04,0.00E+00,7.44E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.48E+04
4.80E+00,6,8,2,0.00E+00,0.00E+00,0.00E+00,2.09E+05,0.00E+00,8.53E-01,3.67E+04,2.45E+05,2.78E+03,0.00E+00,2.36E+05,0.00E+00,0.00E+00,0.00E+00,6.51E+03,2.45E+05,3.85E-01,1.57E-04,7.44E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.59E+04,1.62E+03,0.00E+00,1.29E+03,0.00E+00,0.00E+00,0.00E+00,3.60E+03
4.80E+00,6,8,3,1.25E-01,0.00E+00,0.00E+00,2.22E+05,0.00E+00,9.29E-01,4.69E+04,2.69E+05,1.91E+03,0.00E+00,2.36E+05,0.00E+00,0.00E+00,0.00E+00,3.09E+04,2.69E+05,-3.39E+01,-1.26E-02,0.00E+00,1.29E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.56E+04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.09E+04
4.80E+00,6,8,4,0.00E+00,0.00E+00,0.00E+00,6.09E+05,0.00E+00,3.03E+00,1.34E+05,7.43E+05,7.85E+03,0.00E+00,6.82E+05,0.00E+00,0.00E+00,0.00E+00,5.36E+04,7.43E+05,3.87E+00,5.20E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.34E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.36E+04
4.80E+00,6,8,5,0.00E+00,0.00E+00,0.00E+00,4.78E+05,0.00E+00,1.89E+00,1.22E+05,6.00E+05,4.47E+03,0.00E+00,5.13E+05,0.00E+00,0.00E+00,0.00E+00,8.20E+04,6.00E+05,6.85E-01,1.14E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.19E+03,1.20E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.20E+04
4.80E+00,6,8,6,0.00E+00,0.00E+00,0.00E+00,2.53E+05,0.00E+00,3.22E+00,1.48E+05,4.01E+05,6.18E+03,0.00E+00,3.42E+05,0.00E+00,0.00E+00,0.00E+00,5.24E+04,4.01E+05,1.65E+00,4.13E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.48E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.19E+03,0.00E+00,5.02E+04
4.80E+00,6,8,7,1.32E+03,0.00E+00,0.00E+00,5.63E+05,4.20E+03,2.63E+02,2.45E+05,8.14E+05,4.48E+04,0.00E+00,0.00E+00,1.75E+05,2.89E+04,0.00E+00,5.67E+05,8.16E+05,-2.26E+03,-2.77E-01,2.48E+04,3.60E+03,3.09E+04,5.36E+04,8.20E+04,5.02E+04,0.00E+00,8.37E+04,3.59E+04,4.56E+04,1.34E+05,1.20E+05,1.48E+05,0.00E+00
4.90E+00,6,9,1,0.00E+00,0.00E+00,0.00E+00,1.80E+05,0.00E+00,2.08E+00,8.52E+04,2.65E+05,3.16E+03,0.00E+00,2.36E+05,1.50E+02,0.00E+00,0.00E+00,2.55E+04,2.65E+05,1.15E+01,4.32E-03,0.00E+00,1.62E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.36E+04,0.00E+00,7.42E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.48E+04
4.90E+00,6,9,2,0.00E+00,0.00E+00,0.00E+00,2.09E+05,0.00E+00,8.53E-01,3.66E+04,2.45E+05,2.47E+03,0.00E+00,2.36E+05,0.00E+00,0.00E+00,0.00E+00,6.52E+03,2.45E+05,-6.80E-01,-2.77E-04,7.42E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.59E+04,1.62E+03,0.00E+00,1.29E+03,0.00E+00,0.00E+00,0.00E+00,3.60E+03
4.90E+00,6,9,3,2.50E-01,0.00E+00,0.00E+00,2.22E+05,0.00E+00,9.29E-01,4.68E+04,2.69E+05,1.69E+03,0.00E+00,2.36E+05,0.00E+00,0.00E+00,0.00E+00,3.09E+04,2.69E+05,-3.36E+01,-1.25E-02,0.00E+00,1.29E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.55E+04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.09E+04
4.90E+00,6,9,4,0.00E+00,0.00E+00,0.00E+00,6.08E+05,0.00E+00,3.03E+00,1.34E+05,7.42E+05,7.03E+03,0.00E+00,6.82E+05,0.00E+00,0.00E+00,0.00E+00,5.36E+04,7.42E+05,5.95E+00,8.01E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.34E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.36E+04
4.90E+00,6,9,5,0.00E+00,0.00E+00,0.00E+00,4.77E+05,0.00E+00,1.89E+00,1.22E+05,5.99E+05,4.16E+03,0.00E+00,5.13E+05,0.00E+00,0.00E+00,0.00E+00,8.19E+04,5.99E+05,3.44E+00,5.75E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.19E+03,1.20E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.19E+04
4.90E+00,6,9,6,0.00E+00,0.00E+00,0.00E+00,2.53E+05,0.00E+00,3.22E+00,1.48E+05,4.00E+05,5.79E+03,0.00E+00,3.42E+05,0.00E+00,0.00E+00,0.00E+00,5.23E+04,4.00E+05,3.20E+00,7.99E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.48E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.19E+03,0.00E+00,5.01E+04
4.90E+00,6,9,7,1.31E+03,0.00E+00,0.00E+00,5.63E+05,4.20E+03,2.63E+02,2.45E+05,8.13E+05,4.50E+04,0.00E+00,0.00E+00,1.75E+05,2.89E+04,0.00E+00,5.67E+05,8.16E+05,-2.25E+03,-2.77E-01,2.48E+04,3.60E+03,3.09E+04,5.36E+04,8.19E+04,5.01E+04,0.00E+00,8.36E+04,3.59E+04,4.55E+04,1.34E+05,1.20E+05,1.48E+05,0.00E+00
5.00E+00,6,10,1,1.25E-01,0.00E+00,0.00E+00,1.80E+05,0.00E+00,2.08E+00,8.51E+04,2.65E+05,2.86E+03,0.00E+00,2.36E+05,1.51E+02,0.00E+00,0.00E+00,2.55E+04,2.65E+05,1.27E+01,4.81E-03,0.00E+00,1.63E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.35E+04,0.00E+00,7.40E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.47E+04
5.00E+00,6,10,2,0.00E+00,0.00E+00,0.00E+00,2.08E+05,0.00E+00,8.53E-01,3.65E+04,2.45E+05,2.20E+03,0.00E+00,2.36E+05,0.00E+00,0.00E+00,0.00E+00,6.52E+03,2.45E+05,-2.92E-01,-1.19E-04,7.40E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.58E+04,1.63E+03,0.00E+00,1.29E+03,0.00E+00,0.00E+00,0.00E+00,3.60E+03
5.00E+00,6,10,3,2.50E-01,0.00E+00,0.00E+00,2.22E+05,0.00E+00,9.29E-01,4.68E+04,2.68E+05,1.51E+03,0.00E+00,2.36E+05,0.00E+00,0.00E+00,0.00E+00,3.08E+04,2.69E+05,-3.26E+01,-1.21E-02,0.00E+00,1.29E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.55E+04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.08E+04
5.00E+00,6,10,4,0.00E+00,0.00E+00,0.00E+00,6.08E+05,0.00E+00,3.03E+00,1.34E+05,7.42E+05,6.33E+03,0.00E+00,6.82E+05,0.00E+00,0.00E+00,0.00E+00,5.35E+04,7.42E+05,8.58E+00,1.16E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.34E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.35E+04
5.00E+00,6,10,5,0.00E+00,0.00E+00,0.00E+00,4.77E+05,0.00E+00,1.89E+00,1.22E+05,5.99E+05,3.89E+03,0.00E+00,5.13E+05,0.00E+00,0.00E+00,0.00E+00,8.18E+04,5.99E+05,4.98E+00,8.31E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.18E+03,1.20E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.18E+04
5.00E+00,6,10,6,0.00E+00,0.00E+00,0.00E+00,2.52E+05,0.00E+00,3.22E+00,1.48E+05,4.00E+05,5.44E+03,0.00E+00,3.42E+05,0.00E+00,0.00E+00,0.00E+00,5.23E+04,4.00E+05,4.01E+00,1.00E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.48E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.18E+03,0.00E+00,5.01E+04
5.00E+00,6,10,7,1.30E+03,0.00E+00,0.00E+00,5.62E+05,4.20E+03,2.63E+02,2.45E+05,8.13E+05,4.51E+04,0.00E+00,0.00E+00,1.75E+05,2.89E+04,0.00E+00,5.66E+05,8.15E+05,-2.25E+03,-2.77E-01,2.47E+04,3.60E+03,3.08E+04,5.35E+04,8.18E+04,5.01E+04,0.00E+00,8.35E+04,3.58E+04,4.55E+04,1.34E+05,1.20E+05,1.48E+05,0.00E+00
5.10E+00,7,1,1,0.00E+00,0.00E+00,0.00E+00,1.77E+05,0.00E+00,2.08E+00,8.08E+04,2.57E+05,2.59E+04,0.00E+00,2.05E+05,1.63E+02,0.00E+00,0.00E+00,2.63E+04,2.57E+05,9.78E+00,3.80E-03,0.00E+00,1.14E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.96E+04,0.00E+00,9.22E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.53E+04
5.10E+00,7,1,2,0.00E+00,0.00E+00,0.00E+00,2.00E+05,0.00E+00,8.53E-01,3.45E+04,2.34E+05,2.37E+04,0.00E+00,2.05E+05,0.00E+00,0.00E+00,0.00E+00,5.61E+03,2.34E+05,-1.54E+00,-6.59E-04,9.22E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.36E+04,1.14E+03,0.00E+00,1.13E+03,0.00E+00,0.00E+00,0.00E+00,3.34E+03
5.10E+00,7,1,3,0.00E+00,0.00E+00,0.00E+00,2.14E+05,0.00E+00,9.29E-01,4.22E+04,2.57E+05,1.98E+04,0.00E+00,2.05E+05,0.00E+00,0.00E+00,0.00E+00,3.19E+04,2.57E+05,-3.36E+01,-1.31E-02,0.00E+00,1.13E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.11E+04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.19E+04
5.10E+00,7,1,4,0.00E+00,0.00E+00,0.00E+00,5.82E+05,0.00E+00,3.03E+00,1.28E+05,7.10E+05,5.34E+04,0.00E+00,6.02E+05,0.00E+00,0.00E+00,0.00E+00,5.52E+04,7.10E+05,6.36E+00,8.95E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.28E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.52E+04
5.10E+00,7,1,5,0.00E+00,0.00E+00,0.00E+00,4.52E+05,0.00E+00,1.89E+00,1.16E+05,5.69E+05,3.77E+04,0.00E+00,4.49E+05,0.00E+00,0.00E+00,0.00E+00,8.16E+04,5.69E+05,1.59E+00,2.80E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.14E+03,1.14E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.16E+04
5.10E+00,7,1,6,0.00E+00,0.00E+00,0.00E+00,2.48E+05,0.00E+00,3.22E+00,1.47E+05,3.95E+05,4.55E+04,0.00E+00,2.99E+05,0.00E+00,0.00E+00,0.00E+00,4.98E+04,3.95E+05,5.18E+00,1.31E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.47E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.14E+03,0.00E+00,4.77E+04
5.10E+00,7,1,7,1.29E+03,0.00E+00,0.00E+00,5.60E+05,4.20E+03,2.63E+02,2.45E+05,8.11E+05,6.55E+04,0.00E+00,0.00E+00,1.75E+05,2.89E+04,0.00E+00,5.44E+05,8.13E+05,-2.24E+03,-2.76E-01,2.53E+04,3.34E+03,3.19E+04,5.52E+04,8.16E+04,4.77E+04,0.00E+00,7.96E+04,3.36E+04,4.11E+04,1.28E+05,1.14E+05,1.47E+05,0.00E+00
5.20E+00,7,2,1,0.00E+00,0.00E+00,0.00E+00,1.75E+05,0.00E+00,2.08E+00,7.92E+04,2.54E+05,2.24E+04,0.00E+00,2.05E+05,1.72E+02,0.00E+00,0.00E+00,2.65E+04,2.54E+05,1.50E+01,5.91E-03,0.00E+00,1.12E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.81E+04,0.00E+00,9.51E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.56E+04
5.20E+00,7,2,2,0.00E+00,0.00E+00,0.00E+00,1.97E+05,0.00E+00,8.53E-01,3.33E+04,2.30E+05,1.99E+04,0.00E+00,2.05E+05,0.00E+00,0.00E+00,0.00E+00,5.60E+03,2.30E+05,-2.08E+00,-9.01E-04,9.51E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.23E+04,1.12E+03,0.00E+00,1.12E+03,0.00E+00,0.00E+00,0.00E+00,3.36E+03
5.20E+00,7,2,3,1.25E-01,0.00E+00,0.00E+00,2.12E+05,0.00E+00,9.29E-01,4.09E+04,2.53E+05,1.56E+04,0.00E+00,2.05E+05,0.00E+00,0.00E+00,0.00E+00,3.22E+04,2.53E+05,-3.86E+01,-1.53E-02,0.00E+00,1.12E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.97E+04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.22E+04
5.20E+00,7,2,4,0.00E+00,0.00E+00,0.00E+00,5.76E+05,0.00E+00,3.03E+00,1.26E+05,7.02E+05,4.54E+04,0.00E+00,6.02E+05,0.00E+00,0.00E+00,0.00E+00,5.55E+04,7.02E+05,5.59E+00,7.95E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.26E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.55E+04
5.20E+00,7,2,5,0.00E+00,0.00E+00,0.00E+00,4.48E+05,0.00E+00,1.89E+00,1.15E+05,5.63E+05,3.30E+04,0.00E+00,4.49E+05,0.00E+00,0.00E+00,0.00E+00,8.09E+04,5.63E+05,-1.46E-01,-2.59E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.12E+03,1.13E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.09E+04
5.20E+00,7,2,6,0.00E+00,0.00E+00,0.00E+00,2.45E+05,0.00E+00,3.22E+00,1.46E+05,3.91E+05,4.22E+04,0.00E+00,2.99E+05,0.00E+00,0.00E+00,0.00E+00,4.94E+04,3.91E+05,1.38E+00,3.53E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.46E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.12E+03,0.00E+00,4.73E+04
5.20E+00,7,2,7,1.28E+03,0.00E+00,0.00E+00,5.59E+05,4.20E+03,2.63E+02,2.45E+05,8.10E+05,7.34E+04,0.00E+00,0.00E+00,1.75E+05,2.89E+04,0.00E+00,5.34E+05,8.12E+05,-2.26E+03,-2.79E-01,2.56E+04,3.36E+03,3.22E+04,5.55E+04,8.09E+04,4.73E+04,0.00E+00,7.81E+04,3.23E+04,3.97E+04,1.26E+05,1.13E+05,1.46E+05,0.00E+00
5.30E+00,7,3,1,1.25E-01,0.00E+00,0.00E+00,1.73E+05,0.00E+00,2.08E+00,7.79E+04,2.51E+05,1.94E+04,0.00E+00,2.05E+05,1.80E+02,0.00E+00,0.00E+00,2.67E+04,2.51E+05,1.86E+01,7.41E-03,0.00E+00,1.12E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.68E+04,0.00E+00,9.59E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.57E+04
5.30E+00,7,3,2,0.00E+00,0.00E+00,0.00E+00,1.95E+05,0.00E+00,8.53E-01,3.22E+04,2.27E+05,1.68E+04,0.00E+00,2.05E+05,0.00E+00,0.00E+00,0.00E+00,5.63E+03,2.27E+05,-1.85E+00,-8.15E-04,9.59E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.12E+04,1.12E+03,0.00E+00,1.13E+03,0.00E+00,0.00E+00,0.00E+00,3.38E+03
5.30E+00,7,3,3,0.00E+00,0.00E+00,0.00E+00,2.10E+05,0.00E+00,9.29E-01,3.99E+04,2.50E+05,1.25E+04,0.00E+00,2.05E+05,0.00E+00,0.00E+00,0.00E+00,3.23E+04,2.50E+05,-3.35E+01,-1.34E-02,0.00E+00,1.13E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.88E+04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.23E+04
5.30E+00,7,3,4,0.00E+00,0.00E+00,0.00E+00,5.72E+05,0.00E+00,3.03E+00,1.24E+05,6.96E+05,3.89E+04,0.00E+00,6.02E+05,0.00E+00,0.00E+00,0.00E+00,5.56E+04,6.96E+05,8.81E+00,1.27E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.24E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.56E+04
5.30E+00,7,3,5,0.00E+00,0.00E+00,0.00E+00,4.45E+05,0.00E+00,1.89E+00,1.13E+05,5.59E+05,2.92E+04,0.00E+00,4.49E+05,0.00E+00,0.00E+00,0.00E+00,8.01E+04,5.59E+05,3.97E+00,7.10E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.10E+03,1.11E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.01E+04
5.30E+00,7,3,6,0.00E+00,0.00E+00,0.00E+00,2.43E+05,0.00E+00,3.22E+00,1.44E+05,3.87E+05,3.88E+04,0.00E+00,2.99E+05,0.00E+00,0.00E+00,0.00E+00,4.91E+04,3.87E+05,6.08E+00,1.57E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.44E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.10E+03,0.00E+00,4.70E+04
5.30E+00,7,3,7,1.28E+03,0.00E+00,0.00E+00,5.58E+05,4.20E+03,2.63E+02,2.44E+05,8.08E+05,7.97E+04,0.00E+00,0.00E+00,1.75E+05,2.89E+04,0.00E+00,5.26E+05,8.10E+05,-2.25E+03,-2.78E-01,2.57E+04,3.38E+03,3.23E+04,5.56E+04,8.01E+04,4.70E+04,0.00E+00,7.68E+04,3.12E+04,3.88E+04,1.24E+05,1.11E+05,1.44E+05,0.00E+00
5.40E+00,7,4,1,0.00E+00,0.00E+00,0.00E+00,1.72E+05,0.00E+00,2.08E+00,7.69E+04,2.49E+05,1.69E+04,0.00E+00,2.05E+05,1.87E+02,0.00E+00,0.00E+00,2.68E+04,2.49E+05,2.06E+01,8.30E-03,0.00E+00,1.13E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.58E+04,0.00E+00,9.56E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.58E+04
5.40E+00,7,4,2,0.00E+00,0.00E+00,0.00E+00,1.94E+05,0.00E+00,8.53E-01,3.12E+04,2.25E+05,1.43E+04,0.00E+00,2.05E+05,0.00E+00,0.00E+00,0.00E+00,5.67E+03,2.25E+05,8.51E-03,3.78E-06,9.56E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.03E+04,1.13E+03,0.00E+00,1.13E+03,0.00E+00,0.00E+00,0.00E+00,3.41E+03
5.40E+00,7,4,3,0.00E+00,0.00E+00,0.00E+00,2.08E+05,0.00E+00,9.29E-01,3.92E+04,2.48E+05,1.03E+04,0.00E+00,2.05E+05,0.00E+00,0.00E+00,0.00E+00,3.24E+04,2.48E+05,-3.11E+01,-1.26E-02,0.00E+00,1.13E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.81E+04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.24E+04
5.40E+00,7,4,4,0.00E+00,0.00E+00,0.00E+00,5.68E+05,0.00E+00,3.03E+00,1.22E+05,6.91E+05,3.36E+04,0.00E+00,6.02E+05,0.00E+00,0.00E+00,0.00E+00,5.56E+04,6.91E+05,4.84E+00,7.01E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.22E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.56E+04
5.40E+00,7,4,5,0.00E+00,0.00E+00,0.00E+00,4.42E+05,0.00E+00,1.89E+00,1.12E+05,5.55E+05,2.61E+04,0.00E+00,4.49E+05,0.00E+00,0.00E+00,0.00E+00,7.95E+04,5.55E+05,-2.61E-01,-4.71E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.09E+03,1.10E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.95E+04
5.40E+00,7,4,6,0.00E+00,0.00E+00,0.00E+00,2.41E+05,0.00E+00,3.22E+00,1.43E+05,3.84E+05,3.56E+04,0.00E+00,2.99E+05,0.00E+00,0.00E+00,0.00E+00,4.88E+04,3.84E+05,2.16E+00,5.64E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.43E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.09E+03,0.00E+00,4.68E+04
5.40E+00,7,4,7,1.27E+03,0.00E+00,0.00E+00,5.57E+05,4.20E+03,2.63E+02,2.43E+05,8.06E+05,8.47E+04,0.00E+00,0.00E+00,1.75E+05,2.89E+04,0.00E+00,5.20E+05,8.08E+05,-2.24E+03,-2.78E-01,2.58E+04,3.41E+03,3.24E+04,5.56E+04,7.95E+04,4.68E+04,0.00E+00,7.58E+04,3.03E+04,3.81E+04,1.22E+05,1.10E+05,1.43E+05,0.00E+00
5.50E+00,7,5,1,0.00E+00,0.00E+00,0.00E+00,1.71E+05,0.00E+00,2.08E+00,7.60E+04,2.47E+05,1.48E+04,0.00E+00,2.05E+05,1.93E+02,0.00E+00,0.00E+00,2.68E+04,2.47E+05,2.33E+01,9.43E-03,0.00E+00,1.15E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.49E+04,0.00E+00,9.49E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.59E+04
5.50E+00,7,5,2,0.00E+00,0.00E+00,0.00E+00,1.93E+05,0.00E+00,8.53E-01,3.05E+04,2.23E+05,1.23E+04,0.00E+00,2.05E+05,0.00E+00,0.00E+00,0.00E+00,5.71E+03,2.23E+05,-2.57E+00,-1.15E-03,9.49E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.95E+04,1.15E+03,0.00E+00,1.14E+03,0.00E+00,0.00E+00,0.00E+00,3.43E+03
5.50E+00,7,5,3,0.00E+00,0.00E+00,0.00E+00,2.07E+05,0.00E+00,9.29E-01,3.88E+04,2.46E+05,8.55E+03,0.00E+00,2.05E+05,0.00E+00,0.00E+00,0.00E+00,3.23E+04,2.46E+05,-2.97E+01,-1.21E-02,0.00E+00,1.14E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.76E+04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.23E+04
5.50E+00,7,5,4,0.00E+00,0.00E+00,0.00E+00,5.65E+05,0.00E+00,3.03E+00,1.21E+05,6.86E+05,2.93E+04,0.00E+00,6.02E+05,0.00E+00,0.00E+00,0.00E+00,5.55E+04,6.86E+05,6.17E+00,8.99E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.21E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.55E+04
5.50E+00,7,5,5,0.00E+00,0.00E+00,0.00E+00,4.40E+05,0.00E+00,1.89E+00,1.11E+05,5.51E+05,2.34E+04,0.00E+00,4.49E+05,0.00E+00,0.00E+00,0.00E+00,7.89E+04,5.51E+05,2.64E+00,4.78E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.08E+03,1.09E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.89E+04
