time,period,step,zone,storage_in,constant_head_in,wells_in,river_leakage_in,head_dep_bounds_in,recharge_in,other_zones_in,total_in,storage_out,constant_head_out,wells_out,river_leakage_out,head_dep_bounds_out,recharge_out,other_zones_out,total_out,,,in_out,precent_error,from_z1,from_z2,from_z3,from_z4,from_z5,from_z6,from_z7,     to_z1,     to_z2,     to_z3,     to_z4,     to_z5,     to_z6,     to_z7
16.50,18,5,2,6.14E+02,0.00E+00,0.00E+00,1.19E+04,0.00E+00,0.00E+00,2.77E+05,2.90E+05,0.00E+00,0.00E+00,2.90E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.90E+05,0.04,,1.30E-01,4.49E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.77E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
16.60,18,6,2,5.15E+02,0.00E+00,0.00E+00,1.19E+04,0.00E+00,0.00E+00,2.77E+05,2.90E+05,0.00E+00,0.00E+00,2.90E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.90E+05,0.04,,1.42E-02,4.90E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.77E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
16.70,18,7,2,4.40E+02,0.00E+00,0.00E+00,1.19E+04,0.00E+00,0.00E+00,2.77E+05,2.90E+05,0.00E+00,0.00E+00,2.90E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.90E+05,0.04,,-8.08E-01,-2.79E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.77E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
16.80,18,8,2,3.84E+02,0.00E+00,0.00E+00,1.19E+04,0.00E+00,0.00E+00,2.77E+05,2.90E+05,0.00E+00,0.00E+00,2.90E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.90E+05,0.04,,-6.06E-01,-2.09E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.77E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
16.90,18,9,2,3.41E+02,0.00E+00,0.00E+00,1.19E+04,0.00E+00,0.00E+00,2.77E+05,2.90E+05,0.00E+00,0.00E+00,2.90E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.90E+05,0.04,,5.07E-01,1.75E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.77E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
17.00,18,10,2,3.05E+02,0.00E+00,0.00E+00,1.19E+04,0.00E+00,0.00E+00,2.77E+05,2.90E+05,0.00E+00,0.00E+00,2.90E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.90E+05,0.04,,2.40E-01,8.29E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.77E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
17.10,19,1,2,2.75E+02,0.00E+00,0.00E+00,1.19E+04,0.00E+00,0.00E+00,2.77E+05,2.90E+05,0.00E+00,0.00E+00,2.90E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.90E+05,0.04,,-6.74E-01,-2.33E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.77E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
17.20,19,2,2,2.52E+02,0.00E+00,0.00E+00,1.20E+04,0.00E+00,0.00E+00,2.77E+05,2.90E+05,0.00E+00,0.00E+00,2.90E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.90E+05,0.04,,-7.48E-01,-2.58E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.77E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
17.30,19,3,2,2.34E+02,0.00E+00,0.00E+00,1.20E+04,0.00E+00,0.00E+00,2.77E+05,2.90E+05,0.00E+00,0.00E+00,2.90E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.90E+05,0.04,,2.55E-01,8.79E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.77E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
17.40,19,4,2,2.17E+02,0.00E+00,0.00E+00,1.20E+04,0.00E+00,0.00E+00,2.77E+05,2.90E+05,0.00E+00,0.00E+00,2.90E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.90E+05,0.04,,-8.08E-01,-2.79E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.77E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
17.50,19,5,2,2.04E+02,0.00E+00,0.00E+00,1.20E+04,0.00E+00,0.00E+00,2.77E+05,2.90E+05,0.00E+00,0.00E+00,2.90E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.90E+05,0.04,,-8.76E-01,-3.02E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.77E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
17.60,19,6,2,1.94E+02,0.00E+00,0.00E+00,1.20E+04,0.00E+00,0.00E+00,2.77E+05,2.90E+05,0.00E+00,0.00E+00,2.90E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.90E+05,0.04,,9.27E-01,3.20E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.77E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
17.70,19,7,2,1.83E+02,0.00E+00,0.00E+00,1.20E+04,0.00E+00,0.00E+00,2.77E+05,2.90E+05,0.00E+00,0.00E+00,2.90E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.90E+05,0.04,,-5.41E-01,-1.87E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.77E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
17.80,19,8,2,1.75E+02,0.00E+00,0.00E+00,1.20E+04,0.00E+00,0.00E+00,2.77E+05,2.90E+05,0.00E+00,0.00E+00,2.90E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.90E+05,0.04,,-1.94E-01,-6.70E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.77E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
17.90,19,9,2,1.67E+02,0.00E+00,0.00E+00,1.20E+04,0.00E+00,0.00E+00,2.77E+05,2.90E+05,0.00E+00,0.00E+00,2.90E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.90E+05,0.04,,-6.44E-01,-2.22E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.77E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
18.00,19,10,2,1.61E+02,0.00E+00,0.00E+00,1.20E+04,0.00E+00,0.00E+00,2.78E+05,2.90E+05,0.00E+00,0.00E+00,2.90E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.90E+05,0.04,,-2.95E-01,-1.02E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.78E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
18.10,20,1,2,0.00E+00,0.00E+00,0.00E+00,1.19E+04,0.00E+00,0.00E+00,2.74E+05,2.86E+05,1.00E+03,0.00E+00,2.85E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.86E+05,0.04,,-7.55E-01,-2.64E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.74E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
18.20,20,2,2,0.00E+00,0.00E+00,0.00E+00,1.19E+04,0.00E+00,0.00E+00,2.74E+05,2.86E+05,6.89E+02,0.00E+00,2.85E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.86E+05,0.04,,1.09E-03,3.82E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.74E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
18.30,20,3,2,0.00E+00,0.00E+00,0.00E+00,1.19E+04,0.00E+00,0.00E+00,2.74E+05,2.86E+05,5.08E+02,0.00E+00,2.85E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.86E+05,0.04,,5.09E-02,1.78E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.74E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
18.40,20,4,2,0.00E+00,0.00E+00,0.00E+00,1.19E+04,0.00E+00,0.00E+00,2.74E+05,2.86E+05,3.89E+02,0.00E+00,2.85E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.86E+05,0.04,,-8.65E-01,-3.03E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.74E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
18.50,20,5,2,0.00E+00,0.00E+00,0.00E+00,1.19E+04,0.00E+00,0.00E+00,2.74E+05,2.85E+05,3.02E+02,0.00E+00,2.85E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.85E+05,0.04,,-2.31E-01,-8.10E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.74E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
18.60,20,6,2,0.00E+00,0.00E+00,0.00E+00,1.19E+04,0.00E+00,0.00E+00,2.74E+05,2.85E+05,2.39E+02,0.00E+00,2.85E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.85E+05,0.04,,-6.48E-01,-2.27E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.74E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
18.70,20,7,2,0.00E+00,0.00E+00,0.00E+00,1.19E+04,0.00E+00,0.00E+00,2.73E+05,2.85E+05,1.90E+02,0.00E+00,2.85E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.85E+05,0.04,,-5.65E-02,-1.98E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.73E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
18.80,20,8,2,0.00E+00,0.00E+00,0.00E+00,1.19E+04,0.00E+00,0.00E+00,2.73E+05,2.85E+05,1.52E+02,0.00E+00,2.85E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.85E+05,0.04,,-7.35E-01,-2.58E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.73E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
18.90,20,9,2,0.00E+00,0.00E+00,0.00E+00,1.19E+04,0.00E+00,0.00E+00,2.73E+05,2.85E+05,1.21E+02,0.00E+00,2.85E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.85E+05,0.04,,-5.80E-01,-2.03E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.73E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
19.00,20,10,2,0.00E+00,0.00E+00,0.00E+00,1.19E+04,0.00E+00,0.00E+00,2.73E+05,2.85E+05,9.79E+01,0.00E+00,2.85E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.85E+05,0.04,,-1.33E+00,-4.66E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.73E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
19.10,21,1,2,2.24E+03,0.00E+00,0.00E+00,1.20E+04,0.00E+00,0.00E+00,2.80E+05,2.94E+05,0.00E+00,0.00E+00,2.94E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.94E+05,0.04,,-8.55E-01,-2.91E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.80E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
19.20,21,2,2,1.62E+03,0.00E+00,0.00E+00,1.20E+04,0.00E+00,0.00E+00,2.80E+05,2.94E+05,0.00E+00,0.00E+00,2.94E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.94E+05,0.04,,-9.35E-01,-3.18E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.80E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
19.30,21,3,2,1.26E+03,0.00E+00,0.00E+00,1.20E+04,0.00E+00,0.00E+00,2.81E+05,2.94E+05,0.00E+00,0.00E+00,2.94E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.94E+05,0.04,,-6.58E-01,-2.24E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.81E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
19.40,21,4,2,1.02E+03,0.00E+00,0.00E+00,1.20E+04,0.00E+00,0.00E+00,2.81E+05,2.94E+05,0.00E+00,0.00E+00,2.94E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.94E+05,0.04,,-1.31E+00,-4.45E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.81E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
19.50,21,5,2,8.51E+02,0.00E+00,0.00E+00,1.21E+04,0.00E+00,0.00E+00,2.81E+05,2.94E+05,0.00E+00,0.00E+00,2.94E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.94E+05,0.04,,-5.50E-01,-1.87E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.81E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
19.60,21,6,2,7.24E+02,0.00E+00,0.00E+00,1.21E+04,0.00E+00,0.00E+00,2.81E+05,2.94E+05,0.00E+00,0.00E+00,2.94E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.94E+05,0.04,,-7.66E-01,-2.60E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.81E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
19.70,21,7,2,6.25E+02,0.00E+00,0.00E+00,1.21E+04,0.00E+00,0.00E+00,2.81E+05,2.94E+05,0.00E+00,0.00E+00,2.94E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.94E+05,0.04,,-8.08E-01,-2.75E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.81E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
19.80,21,8,2,5.48E+02,0.00E+00,0.00E+00,1.21E+04,0.00E+00,0.00E+00,2.81E+05,2.94E+05,0.00E+00,0.00E+00,2.94E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.94E+05,0.04,,-2.74E-01,-9.30E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.81E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
19.90,21,9,2,4.85E+02,0.00E+00,0.00E+00,1.21E+04,0.00E+00,0.00E+00,2.82E+05,2.94E+05,0.00E+00,0.00E+00,2.94E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.94E+05,0.04,,-7.17E-01,-2.44E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.82E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
20.00,21,10,2,4.35E+02,0.00E+00,0.00E+00,1.21E+04,0.00E+00,0.00E+00,2.82E+05,2.94E+05,0.00E+00,0.00E+00,2.94E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.94E+05,0.04,,-6.72E-01,-2.28E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.82E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
20.10,22,1,2,0.00E+00,0.00E+00,0.00E+00,1.19E+04,0.00E+00,0.00E+00,2.69E+05,2.81E+05,4.24E+03,0.00E+00,2.76E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.81E+05,0.04,,2.64E-02,9.41E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.69E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
20.20,22,2,2,0.00E+00,0.00E+00,0.00E+00,1.19E+04,0.00E+00,0.00E+00,2.67E+05,2.79E+05,3.00E+03,0.00E+00,2.76E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.79E+05,0.04,,-8.21E-01,-2.94E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.67E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
20.30,22,3,2,0.00E+00,0.00E+00,0.00E+00,1.18E+04,0.00E+00,0.00E+00,2.67E+05,2.79E+05,2.28E+03,0.00E+00,2.76E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.79E+05,0.04,,-7.15E-01,-2.57E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.67E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
20.40,22,4,2,0.00E+00,0.00E+00,0.00E+00,1.18E+04,0.00E+00,0.00E+00,2.66E+05,2.78E+05,1.81E+03,0.00E+00,2.76E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.78E+05,0.04,,-6.32E-01,-2.27E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.66E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
20.50,22,5,2,0.00E+00,0.00E+00,0.00E+00,1.18E+04,0.00E+00,0.00E+00,2.66E+05,2.78E+05,1.47E+03,0.00E+00,2.76E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.78E+05,0.04,,-7.05E-02,-2.54E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.66E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
20.60,22,6,2,0.00E+00,0.00E+00,0.00E+00,1.18E+04,0.00E+00,0.00E+00,2.66E+05,2.77E+05,1.22E+03,0.00E+00,2.76E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.77E+05,0.04,,-5.94E-01,-2.14E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.66E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
20.70,22,7,2,0.00E+00,0.00E+00,0.00E+00,1.17E+04,0.00E+00,0.00E+00,2.66E+05,2.77E+05,1.03E+03,0.00E+00,2.76E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.77E+05,0.04,,-7.80E-01,-2.81E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.66E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
20.80,22,8,2,0.00E+00,0.00E+00,0.00E+00,1.17E+04,0.00E+00,0.00E+00,2.65E+05,2.77E+05,8.76E+02,0.00E+00,2.76E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.77E+05,0.04,,-9.46E-01,-3.41E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.65E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
20.90,22,9,2,0.00E+00,0.00E+00,0.00E+00,1.17E+04,0.00E+00,0.00E+00,2.65E+05,2.77E+05,7.53E+02,0.00E+00,2.76E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.77E+05,0.04,,-2.97E-01,-1.07E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.65E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
21.00,22,10,2,0.00E+00,0.00E+00,0.00E+00,1.17E+04,0.00E+00,0.00E+00,2.65E+05,2.77E+05,6.55E+02,0.00E+00,2.76E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.77E+05,0.04,,1.78E-01,6.42E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.65E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
21.10,23,1,2,4.05E+03,0.00E+00,0.00E+00,1.19E+04,0.00E+00,0.00E+00,2.78E+05,2.94E+05,0.00E+00,0.00E+00,2.94E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.94E+05,0.04,,-4.61E-01,-1.57E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.78E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
21.20,23,2,2,2.85E+03,0.00E+00,0.00E+00,1.19E+04,0.00E+00,0.00E+00,2.79E+05,2.94E+05,0.00E+00,0.00E+00,2.94E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.94E+05,0.04,,2.66E-01,9.05E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.79E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
21.30,23,3,2,2.16E+03,0.00E+00,0.00E+00,1.20E+04,0.00E+00,0.00E+00,2.80E+05,2.94E+05,0.00E+00,0.00E+00,2.94E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.94E+05,0.04,,1.68E-01,5.70E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.80E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
21.40,23,4,2,1.71E+03,0.00E+00,0.00E+00,1.20E+04,0.00E+00,0.00E+00,2.80E+05,2.94E+05,0.00E+00,0.00E+00,2.94E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.94E+05,0.04,,1.66E-01,5.66E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.80E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
21.50,23,5,2,1.39E+03,0.00E+00,0.00E+00,1.20E+04,0.00E+00,0.00E+00,2.81E+05,2.94E+05,0.00E+00,0.00E+00,2.94E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.94E+05,0.04,,-5.48E-01,-1.86E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.81E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
21.60,23,6,2,1.16E+03,0.00E+00,0.00E+00,1.20E+04,0.00E+00,0.00E+00,2.81E+05,2.94E+05,0.00E+00,0.00E+00,2.94E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.94E+05,0.04,,2.00E-03,6.80E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.81E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
21.70,23,7,2,9.78E+02,0.00E+00,0.00E+00,1.21E+04,0.00E+00,0.00E+00,2.81E+05,2.94E+05,0.00E+00,0.00E+00,2.94E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.94E+05,0.04,,-7.89E-01,-2.68E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.81E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
21.80,23,8,2,8.39E+02,0.00E+00,0.00E+00,1.21E+04,0.00E+00,0.00E+00,2.81E+05,2.94E+05,0.00E+00,0.00E+00,2.94E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.94E+05,0.04,,5.29E-02,1.80E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.81E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
21.90,23,9,2,7.27E+02,0.00E+00,0.00E+00,1.21E+04,0.00E+00,0.00E+00,2.81E+05,2.94E+05,0.00E+00,0.00E+00,2.94E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.94E+05,0.04,,5.97E-02,2.03E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.81E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
22.00,23,10,2,6.38E+02,0.00E+00,0.00E+00,1.21E+04,0.00E+00,0.00E+00,2.81E+05,2.94E+05,0.00E+00,0.00E+00,2.94E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.94E+05,0.04,,1.78E-01,6.04E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.81E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
22.10,24,1,2,0.00E+00,0.00E+00,0.00E+00,1.20E+04,0.00E+00,0.00E+00,2.75E+05,2.87E+05,1.75E+03,0.00E+00,2.85E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.87E+05,0.04,,-3.77E-01,-1.31E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.75E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
