time,period,step,zone,storage_in,ch_in,wells_in,river_in,hd_in,recharge_in,other_zones_in,total_in,storage_out,ch_out,wells_out,river_out,hd_out,recharge_out,other_zones_out,total_out,in_out,percent_error,z1_in,z2_in,z3_in,z4_in,z5_in,z6_in,z7_in,z1_out,z2_out,z3_out,z4_out,z5_out,z6_out,z7_out
0.30,2.00,3.00,4.00,22.38,0.00,0.00,664750.20,0.00,3.03,151601.00,816376.60,19.63,0.00,761979.10,0.00,0.00,0.00,54379.39,816378.20,-1.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,151601.00,0.00,0.00,0.00,0.00,0.00,0.00,54379.39
0.40,2.00,4.00,4.00,22.25,0.00,0.00,664750.20,0.00,3.03,151600.90,816376.40,19.25,0.00,761979.10,0.00,0.00,0.00,54379.39,816377.80,-1.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,151600.90,0.00,0.00,0.00,0.00,0.00,0.00,54379.39
0.50,2.00,5.00,4.00,22.00,0.00,0.00,664750.20,0.00,3.03,151601.00,816376.20,19.38,0.00,761979.10,0.00,0.00,0.00,54379.40,816377.90,-1.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,151601.00,0.00,0.00,0.00,0.00,0.00,0.00,54379.40
0.60,2.00,6.00,4.00,22.00,0.00,0.00,664750.20,0.00,3.03,151600.90,816376.10,19.38,0.00,761979.10,0.00,0.00,0.00,54379.40,816377.90,-1.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,151600.90,0.00,0.00,0.00,0.00,0.00,0.00,54379.40
0.70,2.00,7.00,4.00,22.00,0.00,0.00,664750.20,0.00,3.03,151600.90,816376.10,19.38,0.00,761979.10,0.00,0.00,0.00,54379.40,816377.90,-1.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,151600.90,0.00,0.00,0.00,0.00,0.00,0.00,54379.40
0.80,2.00,8.00,4.00,22.00,0.00,0.00,664750.20,0.00,3.03,151600.90,816376.10,19.38,0.00,761979.10,0.00,0.00,0.00,54379.40,816377.90,-1.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,151600.90,0.00,0.00,0.00,0.00,0.00,0.00,54379.40
0.90,2.00,9.00,4.00,22.00,0.00,0.00,664750.20,0.00,3.03,151600.90,816376.10,19.38,0.00,761979.10,0.00,0.00,0.00,54379.40,816377.90,-1.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,151600.90,0.00,0.00,0.00,0.00,0.00,0.00,54379.40
1.00,2.00,10.00,4.00,22.00,0.00,0.00,664750.20,0.00,3.03,151600.90,816376.10,19.38,0.00,761979.10,0.00,0.00,0.00,54379.40,816377.90,-1.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,151600.90,0.00,0.00,0.00,0.00,0.00,0.00,54379.40
1.10,3.00,1.00,4.00,0.00,0.00,0.00,656321.10,0.00,3.03,149750.80,806074.90,15916.00,0.00,735243.00,0.00,0.00,0.00,54916.28,806075.30,-0.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,149750.80,0.00,0.00,0.00,0.00,0.00,0.00,54916.28
1.20,3.00,2.00,4.00,0.00,0.00,0.00,654635.90,0.00,3.03,149024.90,803663.80,13420.75,0.00,735243.00,0.00,0.00,0.00,55000.76,803664.60,-0.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,149024.90,0.00,0.00,0.00,0.00,0.00,0.00,55000.76
1.30,3.00,3.00,4.00,0.00,0.00,0.00,653266.80,0.00,3.03,148409.60,801679.50,11405.00,0.00,735243.00,0.00,0.00,0.00,55026.63,801674.70,4.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,148409.60,0.00,0.00,0.00,0.00,0.00,0.00,55026.63
1.40,3.00,4.00,4.00,0.00,0.00,0.00,652147.00,0.00,3.03,147894.60,800044.60,9780.63,0.00,735243.00,0.00,0.00,0.00,55016.21,800039.90,4.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,147894.60,0.00,0.00,0.00,0.00,0.00,0.00,55016.21
1.50,3.00,5.00,4.00,0.00,0.00,0.00,651225.30,0.00,3.03,147465.40,798693.70,8464.88,0.00,735243.00,0.00,0.00,0.00,54983.47,798691.40,2.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,147465.40,0.00,0.00,0.00,0.00,0.00,0.00,54983.47
1.60,3.00,6.00,4.00,0.00,0.00,0.00,650456.10,0.00,3.03,147110.20,797569.40,7388.38,0.00,735243.00,0.00,0.00,0.00,54937.00,797568.40,0.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,147110.20,0.00,0.00,0.00,0.00,0.00,0.00,54937.00
1.70,3.00,7.00,4.00,0.00,0.00,0.00,649805.10,0.00,3.03,146817.70,796625.90,6493.63,0.00,735243.00,0.00,0.00,0.00,54882.36,796619.00,6.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,146817.70,0.00,0.00,0.00,0.00,0.00,0.00,54882.36
1.80,3.00,8.00,4.00,0.00,0.00,0.00,649241.10,0.00,3.03,146579.20,795823.30,5754.63,0.00,735243.00,0.00,0.00,0.00,54822.60,795820.30,3.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,146579.20,0.00,0.00,0.00,0.00,0.00,0.00,54822.60
1.90,3.00,9.00,4.00,0.00,0.00,0.00,648759.10,0.00,3.03,146382.90,795145.00,5142.00,0.00,735243.00,0.00,0.00,0.00,54760.32,795145.40,-0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,146382.90,0.00,0.00,0.00,0.00,0.00,0.00,54760.32
2.00,3.00,10.00,4.00,0.00,0.00,0.00,648338.00,0.00,3.03,146222.80,794563.80,4625.50,0.00,735243.00,0.00,0.00,0.00,54697.33,794565.90,-2.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,146222.80,0.00,0.00,0.00,0.00,0.00,0.00,54697.33
2.10,4.00,1.00,4.00,0.00,0.00,0.00,626935.80,0.00,3.03,141407.80,768346.60,43876.12,0.00,668402.80,0.00,0.00,0.00,56063.49,768342.40,4.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,141407.80,0.00,0.00,0.00,0.00,0.00,0.00,56063.49
2.20,4.00,2.00,4.00,0.00,0.00,0.00,622424.10,0.00,3.03,139453.50,761880.60,37200.38,0.00,668402.80,0.00,0.00,0.00,56273.44,761876.60,4.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139453.50,0.00,0.00,0.00,0.00,0.00,0.00,56273.44
2.30,4.00,3.00,4.00,0.00,0.00,0.00,618733.80,0.00,3.03,137805.60,756542.50,31796.50,0.00,668402.80,0.00,0.00,0.00,56344.53,756543.80,-1.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,137805.60,0.00,0.00,0.00,0.00,0.00,0.00,56344.53
2.40,4.00,4.00,4.00,0.00,0.00,0.00,615712.20,0.00,3.03,136429.70,752144.90,27411.00,0.00,668402.80,0.00,0.00,0.00,56329.13,752142.90,2.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,136429.70,0.00,0.00,0.00,0.00,0.00,0.00,56329.13
2.50,4.00,5.00,4.00,0.00,0.00,0.00,613208.70,0.00,3.03,135282.30,748494.10,23836.50,0.00,668402.80,0.00,0.00,0.00,56249.29,748488.60,5.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,135282.30,0.00,0.00,0.00,0.00,0.00,0.00,56249.29
2.60,4.00,6.00,4.00,0.00,0.00,0.00,611095.70,0.00,3.03,134330.80,745429.50,20903.50,0.00,668402.80,0.00,0.00,0.00,56128.44,745434.70,-5.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,134330.80,0.00,0.00,0.00,0.00,0.00,0.00,56128.44
2.70,4.00,7.00,4.00,0.00,0.00,0.00,609306.40,0.00,3.03,133546.80,742856.30,18471.50,0.00,668402.80,0.00,0.00,0.00,55981.52,742855.80,0.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,133546.80,0.00,0.00,0.00,0.00,0.00,0.00,55981.52
2.80,4.00,8.00,4.00,0.00,0.00,0.00,607767.70,0.00,3.03,132900.80,740671.60,16445.62,0.00,668402.80,0.00,0.00,0.00,55818.46,740666.80,4.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,132900.80,0.00,0.00,0.00,0.00,0.00,0.00,55818.46
2.90,4.00,9.00,4.00,0.00,0.00,0.00,606425.70,0.00,3.03,132370.10,738798.80,14745.00,0.00,668402.80,0.00,0.00,0.00,55646.70,738794.50,4.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,132370.10,0.00,0.00,0.00,0.00,0.00,0.00,55646.70
3.00,4.00,10.00,4.00,0.00,0.00,0.00,605250.20,0.00,3.03,131934.50,737187.80,13308.62,0.00,668402.80,0.00,0.00,0.00,55470.57,737182.00,5.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,131934.50,0.00,0.00,0.00,0.00,0.00,0.00,55470.57
3.10,5.00,1.00,4.00,20865.75,0.00,0.00,621011.70,0.00,3.03,135319.10,777199.60,1250.38,0.00,721875.00,0.00,0.00,0.00,54066.24,777191.60,7.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,135319.10,0.00,0.00,0.00,0.00,0.00,0.00,54066.24
3.20,5.00,2.00,4.00,16150.62,0.00,0.00,623406.00,0.00,3.03,136519.30,776078.90,563.13,0.00,721875.00,0.00,0.00,0.00,53638.45,776076.60,2.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,136519.30,0.00,0.00,0.00,0.00,0.00,0.00,53638.45
3.30,5.00,3.00,4.00,12645.62,0.00,0.00,625257.90,0.00,3.03,137558.20,775464.70,241.25,0.00,721875.00,0.00,0.00,0.00,53345.67,775461.90,2.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,137558.20,0.00,0.00,0.00,0.00,0.00,0.00,53345.67
3.40,5.00,4.00,4.00,9990.00,0.00,0.00,626676.60,0.00,3.03,138447.90,775117.60,99.38,0.00,721875.00,0.00,0.00,0.00,53145.30,775119.70,-2.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,138447.90,0.00,0.00,0.00,0.00,0.00,0.00,53145.30
3.50,5.00,5.00,4.00,7945.63,0.00,0.00,627777.40,0.00,3.03,139195.80,774921.90,37.00,0.00,721875.00,0.00,0.00,0.00,53002.75,774914.80,7.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139195.80,0.00,0.00,0.00,0.00,0.00,0.00,53002.75
3.60,5.00,6.00,4.00,6341.50,0.00,0.00,628625.80,0.00,3.03,139817.50,774787.80,15.25,0.00,721875.00,0.00,0.00,0.00,52895.54,774785.80,1.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139817.50,0.00,0.00,0.00,0.00,0.00,0.00,52895.54
3.70,5.00,7.00,4.00,5079.13,0.00,0.00,629291.30,0.00,3.03,140330.20,774703.60,8.75,0.00,721875.00,0.00,0.00,0.00,52813.05,774696.80,6.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,140330.20,0.00,0.00,0.00,0.00,0.00,0.00,52813.05
3.80,5.00,8.00,4.00,4069.50,0.00,0.00,629811.40,0.00,3.03,140752.70,774636.70,5.25,0.00,721875.00,0.00,0.00,0.00,52750.37,774630.60,6.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,140752.70,0.00,0.00,0.00,0.00,0.00,0.00,52750.37
3.90,5.00,9.00,4.00,3256.75,0.00,0.00,630221.30,0.00,3.03,141103.40,774584.40,4.38,0.00,721875.00,0.00,0.00,0.00,52701.76,774581.10,3.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,141103.40,0.00,0.00,0.00,0.00,0.00,0.00,52701.76
4.00,5.00,10.00,4.00,2603.25,0.00,0.00,630546.50,0.00,3.03,141392.90,774545.60,4.88,0.00,721875.00,0.00,0.00,0.00,52661.64,774541.50,4.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,141392.90,0.00,0.00,0.00,0.00,0.00,0.00,52661.64
4.10,6.00,1.00,4.00,0.00,0.00,0.00,618232.60,0.00,3.03,138688.20,756923.80,21642.62,0.00,681770.80,0.00,0.00,0.00,53506.35,756919.80,3.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,138688.20,0.00,0.00,0.00,0.00,0.00,0.00,53506.35
4.20,6.00,2.00,4.00,0.00,0.00,0.00,615965.00,0.00,3.03,137712.00,753680.00,18230.75,0.00,681770.80,0.00,0.00,0.00,53672.79,753674.40,5.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,137712.00,0.00,0.00,0.00,0.00,0.00,0.00,53672.79
4.30,6.00,3.00,4.00,0.00,0.00,0.00,614141.00,0.00,3.03,136875.60,751019.70,15487.50,0.00,681770.80,0.00,0.00,0.00,53752.99,751011.30,8.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,136875.60,0.00,0.00,0.00,0.00,0.00,0.00,53752.99
4.40,6.00,4.00,4.00,0.00,0.00,0.00,612658.00,0.00,3.03,136167.20,748828.30,13278.38,0.00,681770.80,0.00,0.00,0.00,53778.39,748827.60,0.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,136167.20,0.00,0.00,0.00,0.00,0.00,0.00,53778.39
4.50,6.00,5.00,4.00,0.00,0.00,0.00,611448.40,0.00,3.03,135579.00,747030.50,11488.00,0.00,681770.80,0.00,0.00,0.00,53768.24,747027.10,3.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,135579.00,0.00,0.00,0.00,0.00,0.00,0.00,53768.24
4.60,6.00,6.00,4.00,0.00,0.00,0.00,610441.70,0.00,3.03,135092.60,745537.30,10030.38,0.00,681770.80,0.00,0.00,0.00,53734.55,745535.70,1.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,135092.60,0.00,0.00,0.00,0.00,0.00,0.00,53734.55
4.70,6.00,7.00,4.00,0.00,0.00,0.00,609597.40,0.00,3.03,134694.30,744294.70,8831.63,0.00,681770.80,0.00,0.00,0.00,53685.29,744287.70,6.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,134694.30,0.00,0.00,0.00,0.00,0.00,0.00,53685.29
4.80,6.00,8.00,4.00,0.00,0.00,0.00,608876.50,0.00,3.03,134369.50,743249.00,7848.75,0.00,681770.80,0.00,0.00,0.00,53625.55,743245.10,3.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,134369.50,0.00,0.00,0.00,0.00,0.00,0.00,53625.55
4.90,6.00,9.00,4.00,0.00,0.00,0.00,608252.90,0.00,3.03,134106.10,742362.10,7026.00,0.00,681770.80,0.00,0.00,0.00,53559.30,742356.10,5.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,134106.10,0.00,0.00,0.00,0.00,0.00,0.00,53559.30
5.00,6.00,10.00,4.00,0.00,0.00,0.00,607708.90,0.00,3.03,133892.10,741604.00,6334.88,0.00,681770.80,0.00,0.00,0.00,53489.71,741595.40,8.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,133892.10,0.00,0.00,0.00,0.00,0.00,0.00,53489.71
5.10,7.00,1.00,4.00,0.00,0.00,0.00,581963.40,0.00,3.03,128238.40,710204.80,53434.88,0.00,601562.50,0.00,0.00,0.00,55201.12,710198.50,6.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,128238.40,0.00,0.00,0.00,0.00,0.00,0.00,55201.12
5.20,7.00,2.00,4.00,0.00,0.00,0.00,576486.40,0.00,3.03,125971.40,702460.80,45394.88,0.00,601562.50,0.00,0.00,0.00,55497.90,702455.30,5.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,125971.40,0.00,0.00,0.00,0.00,0.00,0.00,55497.90
5.30,7.00,3.00,4.00,0.00,0.00,0.00,572012.30,0.00,3.03,124054.10,696069.40,38896.75,0.00,601562.50,0.00,0.00,0.00,55601.34,696060.60,8.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,124054.10,0.00,0.00,0.00,0.00,0.00,0.00,55601.34
5.40,7.00,4.00,4.00,0.00,0.00,0.00,568326.30,0.00,3.03,122460.40,690789.70,33626.75,0.00,601562.50,0.00,0.00,0.00,55595.61,690784.80,4.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,122460.40,0.00,0.00,0.00,0.00,0.00,0.00,55595.61
5.50,7.00,5.00,4.00,0.00,0.00,0.00,565265.80,0.00,3.03,121135.50,686404.30,29329.62,0.00,601562.50,0.00,0.00,0.00,55506.06,686398.20,6.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,121135.50,0.00,0.00,0.00,0.00,0.00,0.00,55506.06
5.60,7.00,6.00,4.00,0.00,0.00,0.00,562683.80,0.00,3.03,120047.20,682734.10,25804.00,0.00,601562.50,0.00,0.00,0.00,55367.30,682733.80,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120047.20,0.00,0.00,0.00,0.00,0.00,0.00,55367.30
5.70,7.00,7.00,4.00,0.00,0.00,0.00,560483.60,0.00,3.03,119150.30,679636.90,22882.12,0.00,601562.50,0.00,0.00,0.00,55191.11,679635.70,1.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,119150.30,0.00,0.00,0.00,0.00,0.00,0.00,55191.11
5.80,7.00,8.00,4.00,0.00,0.00,0.00,558587.10,0.00,3.03,118414.80,677004.90,20450.00,0.00,601562.50,0.00,0.00,0.00,54989.90,677002.40,2.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,118414.80,0.00,0.00,0.00,0.00,0.00,0.00,54989.90
5.90,7.00,9.00,4.00,0.00,0.00,0.00,556931.70,0.00,3.03,117811.50,674746.20,18401.25,0.00,601562.50,0.00,0.00,0.00,54773.36,674737.10,9.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,117811.50,0.00,0.00,0.00,0.00,0.00,0.00,54773.36
6.00,7.00,10.00,4.00,0.00,0.00,0.00,555462.20,0.00,3.03,117317.20,672782.50,16675.00,0.00,601562.50,0.00,0.00,0.00,54548.28,672785.80,-3.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,117317.20,0.00,0.00,0.00,0.00,0.00,0.00,54548.28
6.10,8.00,1.00,4.00,0.00,0.00,0.00,533125.80,0.00,3.03,112455.90,645584.70,54871.62,0.00,534722.20,0.00,0.00,0.00,55989.90,645583.70,0.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,112455.90,0.00,0.00,0.00,0.00,0.00,0.00,55989.90
6.20,8.00,2.00,4.00,0.00,0.00,0.00,527773.20,0.00,3.03,110398.60,638174.80,47282.75,0.00,534722.20,0.00,0.00,0.00,56166.32,638171.30,3.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,110398.60,0.00,0.00,0.00,0.00,0.00,0.00,56166.32
6.30,8.00,3.00,4.00,0.00,0.00,0.00,523324.20,0.00,3.03,108658.00,631985.20,41090.12,0.00,534722.20,0.00,0.00,0.00,56170.98,631983.30,1.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,108658.00,0.00,0.00,0.00,0.00,0.00,0.00,56170.98
6.40,8.00,4.00,4.00,0.00,0.00,0.00,519611.90,0.00,3.03,107206.30,626821.20,36021.00,0.00,534722.20,0.00,0.00,0.00,56071.99,626815.20,6.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,107206.30,0.00,0.00,0.00,0.00,0.00,0.00,56071.99
6.50,8.00,5.00,4.00,0.00,0.00,0.00,516469.40,0.00,3.03,105996.80,622469.20,31845.62,0.00,534722.20,0.00,0.00,0.00,55897.54,622465.40,3.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,105996.80,0.00,0.00,0.00,0.00,0.00,0.00,55897.54
6.60,8.00,6.00,4.00,0.00,0.00,0.00,513781.60,0.00,3.03,105003.20,618787.90,28385.38,0.00,534722.20,0.00,0.00,0.00,55680.17,618787.70,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,105003.20,0.00,0.00,0.00,0.00,0.00,0.00,55680.17
6.70,8.00,7.00,4.00,0.00,0.00,0.00,511454.60,0.00,3.03,104182.10,615639.70,25478.75,0.00,534722.20,0.00,0.00,0.00,55428.76,615629.70,10.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,104182.10,0.00,0.00,0.00,0.00,0.00,0.00,55428.76
6.80,8.00,8.00,4.00,0.00,0.00,0.00,509412.90,0.00,3.03,103502.10,612918.10,23037.88,0.00,534722.20,0.00,0.00,0.00,55151.19,612911.30,6.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,103502.10,0.00,0.00,0.00,0.00,0.00,0.00,55151.19
6.90,8.00,9.00,4.00,0.00,0.00,0.00,507600.70,0.00,3.03,102939.30,610543.10,20966.25,0.00,534722.20,0.00,0.00,0.00,54857.92,610546.40,-3.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,102939.30,0.00,0.00,0.00,0.00,0.00,0.00,54857.92
7.00,8.00,10.00,4.00,0.00,0.00,0.00,505988.20,0.00,3.03,102472.60,608463.80,19184.38,0.00,534722.20,0.00,0.00,0.00,54555.58,608462.20,1.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,102472.60,0.00,0.00,0.00,0.00,0.00,0.00,54555.58
7.10,9.00,1.00,4.00,62033.38,0.00,0.00,546500.60,0.00,3.03,111158.70,719695.60,615.75,0.00,668402.80,0.00,0.00,0.00,50676.19,719694.70,0.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,111158.70,0.00,0.00,0.00,0.00,0.00,0.00,50676.19
7.20,9.00,2.00,4.00,50019.00,0.00,0.00,553475.20,0.00,3.03,114515.70,718012.90,69.00,0.00,668402.80,0.00,0.00,0.00,49536.83,718008.60,4.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,114515.70,0.00,0.00,0.00,0.00,0.00,0.00,49536.83
7.30,9.00,3.00,4.00,40807.25,0.00,0.00,558951.10,0.00,3.03,117456.70,717218.10,0.00,0.00,668402.80,0.00,0.00,0.00,48807.96,717210.70,7.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,117456.70,0.00,0.00,0.00,0.00,0.00,0.00,48807.96
7.40,9.00,4.00,4.00,33518.12,0.00,0.00,563242.80,0.00,3.03,119963.30,716727.30,0.00,0.00,668402.80,0.00,0.00,0.00,48319.82,716722.60,4.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,119963.30,0.00,0.00,0.00,0.00,0.00,0.00,48319.82
7.50,9.00,5.00,4.00,27683.50,0.00,0.00,566637.60,0.00,3.03,122068.60,716392.80,0.00,0.00,668402.80,0.00,0.00,0.00,47984.79,716387.60,5.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,122068.60,0.00,0.00,0.00,0.00,0.00,0.00,47984.79
7.60,9.00,6.00,4.00,22990.38,0.00,0.00,569342.90,0.00,3.03,123836.70,716173.00,0.00,0.00,668402.80,0.00,0.00,0.00,47769.90,716172.70,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,123836.70,0.00,0.00,0.00,0.00,0.00,0.00,47769.90
7.70,9.00,7.00,4.00,19199.88,0.00,0.00,571525.90,0.00,3.03,125320.20,716049.00,0.00,0.00,668402.80,0.00,0.00,0.00,47642.28,716045.00,3.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,125320.20,0.00,0.00,0.00,0.00,0.00,0.00,47642.28
7.80,9.00,8.00,4.00,16117.25,0.00,0.00,573298.50,0.00,3.03,126544.50,715963.40,0.00,0.00,668402.80,0.00,0.00,0.00,47557.63,715960.40,2.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,126544.50,0.00,0.00,0.00,0.00,0.00,0.00,47557.63
7.90,9.00,9.00,4.00,13601.88,0.00,0.00,574749.70,0.00,3.03,127556.60,715911.20,0.00,0.00,668402.80,0.00,0.00,0.00,47503.63,715906.40,4.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,127556.60,0.00,0.00,0.00,0.00,0.00,0.00,47503.63
8.00,9.00,10.00,4.00,11529.38,0.00,0.00,575949.10,0.00,3.03,128398.10,715879.60,0.00,0.00,668402.80,0.00,0.00,0.00,47475.39,715878.20,1.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,128398.10,0.00,0.00,0.00,0.00,0.00,0.00,47475.39
8.10,10.00,1.00,4.00,557.00,0.00,0.00,564460.90,0.00,3.03,125939.20,690960.10,14244.88,0.00,628298.60,0.00,0.00,0.00,48419.99,690963.50,-3.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,125939.20,0.00,0.00,0.00,0.00,0.00,0.00,48419.99
8.20,10.00,2.00,4.00,124.75,0.00,0.00,562898.60,0.00,3.03,125208.40,688234.80,11263.62,0.00,628298.60,0.00,0.00,0.00,48667.37,688229.60,5.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,125208.40,0.00,0.00,0.00,0.00,0.00,0.00,48667.37
8.30,10.00,3.00,4.00,22.25,0.00,0.00,561698.20,0.00,3.03,124565.60,686289.10,9153.75,0.00,628298.60,0.00,0.00,0.00,48833.31,686285.70,3.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,124565.60,0.00,0.00,0.00,0.00,0.00,0.00,48833.31
8.40,10.00,4.00,4.00,1.50,0.00,0.00,560777.50,0.00,3.03,124017.00,684799.00,7547.63,0.00,628298.60,0.00,0.00,0.00,48945.43,684791.70,7.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,124017.00,0.00,0.00,0.00,0.00,0.00,0.00,48945.43
8.50,10.00,5.00,4.00,0.00,0.00,0.00,560066.30,0.00,3.03,123559.10,683628.40,6298.75,0.00,628298.60,0.00,0.00,0.00,49020.36,683617.70,10.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,123559.10,0.00,0.00,0.00,0.00,0.00,0.00,49020.36
8.60,10.00,6.00,4.00,0.00,0.00,0.00,559508.30,0.00,3.03,123182.60,682694.00,5317.88,0.00,628298.60,0.00,0.00,0.00,49070.32,682686.80,7.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,123182.60,0.00,0.00,0.00,0.00,0.00,0.00,49070.32
8.70,10.00,7.00,4.00,0.00,0.00,0.00,559060.70,0.00,3.03,122877.60,681941.40,4533.50,0.00,628298.60,0.00,0.00,0.00,49101.71,681933.80,7.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,122877.60,0.00,0.00,0.00,0.00,0.00,0.00,49101.71
8.80,10.00,8.00,4.00,0.00,0.00,0.00,558695.00,0.00,3.03,122632.30,681330.30,3909.88,0.00,628298.60,0.00,0.00,0.00,49119.55,681328.00,2.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,122632.30,0.00,0.00,0.00,0.00,0.00,0.00,49119.55
8.90,10.00,9.00,4.00,0.00,0.00,0.00,558399.40,0.00,3.03,122436.70,680839.20,3415.88,0.00,628298.60,0.00,0.00,0.00,49127.76,680842.30,-3.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,122436.70,0.00,0.00,0.00,0.00,0.00,0.00,49127.76
9.00,10.00,10.00,4.00,0.00,0.00,0.00,558152.30,0.00,3.03,122282.00,680437.40,3011.75,0.00,628298.60,0.00,0.00,0.00,49128.15,680438.50,-1.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,122282.00,0.00,0.00,0.00,0.00,0.00,0.00,49128.15
9.10,11.00,1.00,4.00,76669.38,0.00,0.00,600019.40,0.00,3.03,131599.70,808291.50,0.00,0.00,761979.10,0.00,0.00,0.00,46314.80,808293.90,-2.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,131599.70,0.00,0.00,0.00,0.00,0.00,0.00,46314.80
9.20,11.00,2.00,4.00,64309.88,0.00,0.00,608220.40,0.00,3.03,135298.70,807832.00,0.00,0.00,761979.10,0.00,0.00,0.00,45852.10,807831.20,0.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,135298.70,0.00,0.00,0.00,0.00,0.00,0.00,45852.10
