well,type,date,head
Airport,computed,7/19/2015 7:12,1119.819
Airport,computed,7/19/2015 9:36,1119.819
Airport,computed,7/19/2015 12:00,1119.819
Airport,computed,7/19/2015 14:24,1119.819
Airport,computed,7/19/2015 16:48,1119.819
Airport,computed,7/19/2015 19:12,1119.819
Airport,computed,7/19/2015 21:36,1119.819
Airport,computed,7/20/2015 0:00,1119.819
Airport,computed,7/20/2015 2:24,1119.819
Airport,computed,7/20/2015 4:48,1119.819
Airport,computed,7/20/2015 7:12,1119.819
Airport,computed,7/20/2015 9:36,1119.819
Airport,computed,7/20/2015 12:00,1119.819
Airport,computed,7/20/2015 14:24,1119.819
Airport,computed,7/20/2015 16:48,1119.819
Airport,computed,7/20/2015 19:12,1119.819
Airport,computed,7/20/2015 21:36,1119.819
Airport,computed,7/21/2015 0:00,1119.819
Airport,computed,7/21/2015 2:24,1119.819
Airport,computed,7/21/2015 4:48,1119.819
Airport,computed,7/21/2015 7:12,1119.819
Airport,computed,7/21/2015 9:36,1119.819
Airport,computed,7/21/2015 12:00,1119.819
Airport,computed,7/21/2015 14:24,1119.819
Airport,computed,7/21/2015 16:48,1119.819
Airport,computed,7/21/2015 19:12,1119.819
Airport,computed,7/21/2015 21:36,1119.819
Airport,computed,7/22/2015 0:00,1119.819
Airport,computed,7/22/2015 2:24,1119.819
Airport,computed,7/22/2015 4:48,1119.819
Airport,computed,7/22/2015 7:12,1119.819
Airport,computed,7/22/2015 9:36,1119.819
Airport,computed,7/22/2015 12:00,1119.819
Airport,computed,7/22/2015 14:24,1119.819
Airport,computed,7/22/2015 16:48,1119.819
Airport,computed,7/22/2015 19:12,1119.819
Airport,computed,7/22/2015 21:36,1119.819
Airport,computed,7/23/2015 0:00,1119.819
Airport,computed,7/23/2015 2:24,1119.819
Airport,computed,7/23/2015 4:48,1119.819
Airport,computed,7/23/2015 7:12,1119.819
Airport,computed,7/23/2015 9:36,1119.819
Airport,computed,7/23/2015 12:00,1119.819
Airport,computed,7/23/2015 14:24,1119.819
Airport,computed,7/23/2015 16:48,1119.819
Airport,computed,7/23/2015 19:12,1119.819
Airport,computed,7/23/2015 21:36,1119.819
Airport,computed,7/24/2015 0:00,1119.819
Airport,computed,7/24/2015 2:24,1119.819
Airport,computed,7/24/2015 4:48,1119.819
Airport,computed,7/24/2015 7:12,1119.819
Airport,computed,7/24/2015 9:36,1119.819
Airport,computed,7/24/2015 12:00,1119.819
Airport,computed,7/24/2015 14:24,1119.819
Airport,computed,7/24/2015 16:48,1119.819
Airport,computed,7/24/2015 19:12,1119.819
Airport,computed,7/24/2015 21:36,1119.819
Airport,computed,7/25/2015 0:00,1119.819
Airport,computed,7/25/2015 2:24,1119.819
Airport,computed,7/25/2015 4:48,1119.819
Airport,computed,7/25/2015 7:12,1119.819
Airport,computed,7/25/2015 9:36,1119.819
Airport,computed,7/25/2015 12:00,1119.819
Airport,computed,7/25/2015 14:24,1119.819
Airport,computed,7/25/2015 16:48,1119.819
Airport,computed,7/25/2015 19:12,1119.819
Airport,computed,7/25/2015 21:36,1119.819
Airport,computed,7/26/2015 0:00,1119.819
Airport,computed,7/26/2015 2:24,1119.819
Airport,computed,7/26/2015 4:48,1119.819
Airport,computed,7/26/2015 7:12,1119.819
Airport,computed,7/26/2015 9:36,1119.819
Airport,computed,7/26/2015 12:00,1119.819
Airport,computed,7/26/2015 14:24,1119.819
Airport,computed,7/26/2015 16:48,1119.819
Airport,computed,7/26/2015 19:12,1119.818
Airport,computed,7/26/2015 21:36,1119.818
Airport,computed,7/27/2015 0:00,1119.818
Airport,computed,7/27/2015 2:24,1119.818
Airport,computed,7/27/2015 4:48,1119.818
Airport,computed,7/27/2015 7:12,1119.818
Airport,computed,7/27/2015 9:36,1119.818
Airport,computed,7/27/2015 12:00,1119.818
Airport,computed,7/27/2015 14:24,1119.818
Airport,computed,7/27/2015 16:48,1119.818
Airport,computed,7/27/2015 19:12,1119.818
Airport,computed,7/27/2015 21:36,1119.818
Airport,computed,7/28/2015 0:00,1119.818
Airport,computed,7/28/2015 2:24,1119.818
Airport,computed,7/28/2015 4:48,1119.818
Airport,computed,7/28/2015 7:12,1119.818
Airport,computed,7/28/2015 9:36,1119.818
Airport,computed,7/28/2015 12:00,1119.818
Airport,computed,7/28/2015 14:24,1119.818
Airport,computed,7/28/2015 16:48,1119.818
Airport,computed,7/28/2015 19:12,1119.818
Airport,computed,7/28/2015 21:36,1119.818
Airport,computed,7/29/2015 0:00,1119.818
Airport,computed,7/29/2015 2:24,1119.818
Airport,computed,7/29/2015 4:48,1119.818
Airport,computed,7/29/2015 7:12,1119.818
Airport,computed,7/29/2015 9:36,1119.818
Airport,computed,7/29/2015 12:00,1119.818
Airport,computed,7/29/2015 14:24,1119.817
Airport,computed,7/29/2015 16:48,1119.817
Airport,computed,7/29/2015 19:12,1119.817
Airport,computed,7/29/2015 21:36,1119.817
Airport,computed,7/30/2015 0:00,1119.817
Airport,computed,7/30/2015 2:24,1119.817
Airport,computed,7/30/2015 4:48,1119.817
Airport,computed,7/30/2015 7:12,1119.817
Airport,computed,7/30/2015 9:36,1119.817
Airport,computed,7/30/2015 12:00,1119.817
Airport,computed,7/30/2015 14:24,1119.817
Airport,computed,7/30/2015 16:48,1119.817
Airport,computed,7/30/2015 19:12,1119.817
Airport,computed,7/30/2015 21:36,1119.817
Airport,computed,7/31/2015 0:00,1119.817
Airport,computed,7/31/2015 2:24,1119.817
Airport,computed,7/31/2015 4:48,1119.817
Airport,computed,7/31/2015 7:12,1119.817
Airport,computed,7/31/2015 9:36,1119.817
Airport,computed,7/31/2015 12:00,1119.817
Airport,computed,7/31/2015 14:24,1119.816
Airport,computed,7/31/2015 16:48,1119.816
Airport,computed,7/31/2015 19:12,1119.816
Airport,computed,7/31/2015 21:36,1119.816
Airport,computed,8/1/2015 0:00,1119.816
Airport,observed,7/1/2015 0:00,1119.83
Airport,observed,7/2/2015 0:00,1119.82
Airport,observed,7/6/2015 0:00,1119.21
Airport,observed,7/7/2015 0:00,1119.84
Airport,observed,7/8/2015 0:00,1119.87
Airport,observed,7/9/2015 0:00,1119.89
Airport,observed,7/10/2015 0:00,1119.89
Airport,observed,7/13/2015 0:00,1119.93
Airport,observed,7/14/2015 0:00,1119.94
Airport,observed,7/15/2015 0:00,1119.93
Airport,observed,7/16/2015 0:00,1119.92
Airport,observed,7/17/2015 0:00,1119.92
Airport,observed,7/20/2015 0:00,1119.9
Airport,observed,7/21/2015 0:00,1119.9
Airport,observed,7/22/2015 0:00,1119.88
Airport,observed,7/23/2015 0:00,1119.89
Airport,observed,7/24/2015 0:00,1119.89
Airport,observed,7/27/2015 0:00,1119.85
Airport,observed,7/28/2015 0:00,1119.84
Airport,observed,7/29/2015 0:00,1119.83
Airport,observed,7/30/2015 0:00,1119.83
Airport,observed,7/31/2015 0:00,1119.82
